VSN,Latitude,Depth
87,-11.98333333,5
76,-11.98333333,0.5
87,-11.98333333,5
93,-11.98333333,5
94,-11.98333333,0.5
94,-11.98333333,0.5
106,-11.98333333,5
21,-11.98333333,5
81,-11.98333333,22
60,-11.98333333,22
102,-11.98333333,22
105,-11.96666667,7
69,-11.96666667,5
108,-11.91666667,3.5
108,-11.91666667,3.5
66,-11.91666667,3.5
66,-11.91666667,3.5
108,-11.91666667,3.5
104,-11.91666667,3.5
98,-11.91666667,3.5
98,-11.91666667,3.5
98,-11.91666667,3.5
98,-11.91666667,3.5
61,-11.91666667,3.5
70,-11.91666667,3.5
87,-11.91666667,3.5
76,-11.91666667,3.5
76,-11.91666667,3.5
76,-11.91666667,3.5
76,-11.91666667,3.5
76,-11.91666667,3.5
78,-11.91666667,3.5
78,-11.91666667,3.5
78,-11.91666667,3.5
62,-11.91666667,3.5
62,-11.91666667,3.5
65,-11.91666667,3.5
65,-11.91666667,3.5
65,-11.91666667,3.5
65,-11.91666667,3.5
65,-11.91666667,3.5
78,-11.91666667,3.5
72,-11.91666667,3.5
57,-11.91666667,3.5
57,-11.91666667,3.5
78,-11.91666667,3.5
78,-11.91666667,3.5
77,-11.91666667,3.5
77,-11.91666667,3.5
81,-11.91666667,3.5
85,-11.91666667,3.5
85,-11.91666667,3.5
85,-11.91666667,3.5
55,-11.91666667,3.5
104,-11.91666667,3.5
96,-11.91666667,3.5
96,-11.91666667,3.5
76,-11.91666667,3.5
76,-11.91666667,3.5
74,-11.91666667,3.5
74,-11.91666667,3.5
78,-11.91666667,3.5
65,-11.91666667,3.5
65,-11.91666667,3.5
65,-11.91666667,3.5
65,-11.91666667,3.5
87,-11.91666667,3.5
62,-11.91666667,3.5
62,-11.91666667,3.5
62,-11.91666667,3.5
62,-11.91666667,3.5
89,-11.91666667,3.5
96,-11.91666667,3.5
96,-11.91666667,3.5
57,-11.91666667,3.5
97,-11.91666667,3.5
89,-11.91666667,3.5
74,-11.91666667,3.5
74,-11.91666667,3.5
72,-11.91666667,3.5
74,-11.91666667,3.5
66,-11.91666667,3.5
69,-11.91666667,3.5
69,-11.91666667,3.5
89,-11.91666667,3.5
89,-11.91666667,3.5
89,-11.91666667,3.5
89,-11.91666667,3.5
89,-11.91666667,3.5
89,-11.91666667,3.5
89,-11.91666667,3.5
108,-11.91666667,3.5
104,-11.91666667,3.5
104,-11.91666667,3.5
81,-11.91666667,3.5
81,-11.91666667,3.5
57,-11.91666667,3.5
57,-11.91666667,3.5
75,-11.91666667,3.5
75,-11.91666667,3.5
72,-11.91666667,3.5
104,-11.91666667,3.5
89,-11.91666667,3.5
105,-11.91666667,3.5
89,-11.91666667,3.5
89,-11.91666667,3.5
89,-11.91666667,3.5
89,-11.91666667,3.5
94,-11.91666667,3.5
89,-11.91666667,3.5
89,-11.91666667,3.5
57,-11.91666667,3.5
72,-11.91666667,3.5
72,-11.91666667,3.5
72,-11.91666667,3.5
65,-11.91666667,3.5
65,-11.91666667,3.5
76,-11.91666667,3.5
63,-11.91666667,3.5
96,-11.91666667,3.5
85,-11.91666667,3.5
85,-11.91666667,3.5
62,-11.91666667,3.5
70,-11.8,1
64,-11.8,1
21,-11.8,1
81,-11.8,1
81,-11.8,1
55,-11.8,1
81,-11.8,1
81,-11.8,1
85,-11.8,1
108,-11.8,1
75,-11.8,1
75,-11.8,1
57,-11.8,1
57,-11.8,1
53,-11.8,1
53,-11.8,1
53,-11.8,1
90,-11.8,1
90,-11.8,1
88,-11.8,1
98,-11.76666667,6.5
104,-11.76666667,6.5
84,-11.76666667,6.5
84,-11.76666667,6.5
106,-11.76666667,6.5
58,-11.76666667,6.5
58,-11.76666667,6.5
106,-11.76666667,6.5
106,-11.76666667,6.5
85,-11.76666667,6.5
80,-11.76666667,6.5
72,-11.76666667,6.5
108,-11.76666667,6.5
108,-11.76666667,6.5
80,-11.76666667,6.5
69,-11.76666667,6.5
108,-11.76666667,6.5
105,-11.76666667,6.5
72,-11.76666667,6.5
106,-11.76666667,6.5
106,-11.76666667,6.5
96,-11.75,5
73,-11.75,5
69,-11.75,5
25,-11.70411667,40
61,-11.7,10
70,-11.7,5
70,-11.7,5
70,-11.7,15
70,-11.7,10
70,-11.7,5
70,-11.7,10
70,-11.7,15
94,-11.7,10
72,-11.7,15
4,-11.7,5
4,-11.7,10
4,-11.7,15
96,-11.7,15
55,-11.7,5
55,-11.7,10
55,-11.7,15
72,-11.7,10
56,-11.7,15
76,-11.7,5
94,-11.7,10
76,-11.7,15
75,-11.7,10
75,-11.7,5
75,-11.7,5
85,-11.7,15
81,-11.7,5
75,-11.7,5
75,-11.7,5
75,-11.7,5
75,-11.7,5
75,-11.7,15
75,-11.7,5
81,-11.7,10
75,-11.7,15
90,-11.7,10
90,-11.7,10
90,-11.7,10
4,-11.7,10
4,-11.7,15
4,-11.7,10
70,-11.7,10
76,-11.7,10
76,-11.7,15
76,-11.7,5
90,-11.68333333,10.5
58,-11.68333333,10.5
69,-11.68333333,10.5
69,-11.68333333,10.5
63,-11.68333333,10.5
57,-11.68333333,10.5
41,-11.66666667,1
41,-11.66666667,1
81,-11.65,5
81,-11.65,5
89,-11.65,1
89,-11.65,5
83,-11.65,5
56,-11.65,1
101,-11.65,5
70,-11.65,1
95,-11.65,5
93,-11.65,1
60,-11.65,1
76,-11.65,5
89,-11.65,1
89,-11.65,5
76,-11.26666667,8
63,-11.26666667,8
63,-11.26666667,8
108,-11.26666667,8
97,-11.26666667,8
58,-11.26666667,2.5
77,-11.26666667,4
64,-11.26666667,2.5
92,-11.26666667,8
79,-11.26666667,8
82,-11.26666667,8
82,-11.26666667,8
82,-11.26666667,8
82,-11.26666667,8
85,-11.25,2.5
93,-11.15,2.5
76,-11.06666667,4
21,-11.06666667,4
87,-11,11.5
94,-11,11.5
87,-10.815,8
87,-10.815,8
62,-10.35166667,20
74,-10.35166667,40
94,-10.27166667,1
92,-10.24833333,5
92,-10.24666667,5
107,-10.21666667,1
56,-10.21666667,1
85,-10.21666667,1
58,-10.21666667,1
90,-10.21666667,1
56,-10.21666667,1
56,-10.21666667,1
98,-10.21666667,1
81,-10.21666667,1
89,-10.21666667,1
75,-10.21666667,1
75,-10.21666667,1
56,-10.21666667,1
77,-10.21666667,1
107,-10.21666667,1
58,-10.21666667,0.25
90,-10.2,2
90,-10.2,2
69,-10.2,8
38,-10.2,2
76,-10.2,2
76,-10.2,8
62,-10.2,4
43,-10.2,2
43,-10.2,2
75,-10.2,9
43,-10.2,2
43,-10.2,2
75,-10.2,5
64,-10.2,4
104,-10.2,6
98,-10.2,6
77,-10.2,6
39,-10.2,2
61,-10.2,12
61,-10.2,12
105,-10.2,6
105,-10.2,9
87,-10.2,4
87,-10.2,8
87,-10.2,5
60,-10.2,6
60,-10.2,6
60,-10.2,6
87,-10.2,4
74,-10.2,2
89,-10.2,2
21,-10.2,2
99,-10.2,5
99,-10.2,4
99,-10.2,2
99,-10.2,2
65,-10.2,9
78,-10.2,6
53,-10.2,12
103,-10.2,7
103,-10.2,4
85,-10.2,6
78,-10.2,6
78,-10.2,2
100,-10.2,5
98,-10.2,2
98,-10.2,5
108,-10.2,7
67,-10.2,21
59,-10.2,6
102,-10.2,7
102,-10.2,2
102,-10.2,7
102,-10.2,15
102,-10.2,9
34,-10.2,6
73,-10.2,19
73,-10.2,15
81,-10.2,2
102,-10.2,8
81,-10.2,9
1,-10.2,8
73,-10.2,20
97,-10.2,2
57,-10.2,2
53,-10.2,19
95,-10.18666667,2
90,-10.08333333,13
69,-10.08333333,13
38,-10.08333333,6
76,-10.08333333,3
62,-10.08333333,2
43,-10.08333333,2
77,-10.08333333,6
75,-10.08333333,4
64,-10.08333333,2
64,-10.08333333,2
66,-10.08333333,7
98,-10.08333333,12
39,-10.08333333,4
39,-10.08333333,3
61,-10.08333333,4
87,-10.08333333,3
87,-10.08333333,2
72,-10.08333333,11
87,-10.08333333,12
87,-10.08333333,3
74,-10.08333333,2
21,-10.08333333,4
99,-10.08333333,16
65,-10.08333333,12
78,-10.08333333,13
85,-10.08333333,2
100,-10.08333333,7
100,-10.08333333,4
98,-10.08333333,6
108,-10.08333333,16
57,-10.08333333,12
57,-10.08333333,2
81,-10.08333333,13
81,-10.08333333,12
1,-10.08333333,6
54,-10.08333333,11
84,-10.08333333,6
6,-10.07713333,35
57,-10.07713333,30
75,-10.03333333,4
75,-10.03333333,4
75,-10.03333333,4
82,-10.03333333,4
63,-10.03333333,4
75,-10.03333333,4
75,-10.03333333,4
85,-9.93333,0
96,-9.916666667,5
59,-9.916666667,25
65,-9.866666667,2.5
98,-9.866666667,2.5
65,-9.866666667,2.5
21,-9.866666667,2.5
87,-9.866666667,2.5
21,-9.866666667,2.5
65,-9.866666667,2.5
78,-9.866666667,2.5
72,-9.866666667,2.5
78,-9.866666667,2.5
106,-9.866666667,2.5
94,-9.866666667,2.5
97,-9.866666667,2.5
97,-9.866666667,2.5
94,-9.866666667,2.5
85,-9.866666667,2.5
85,-9.866666667,2.5
85,-9.866666667,2.5
85,-9.866666667,2.5
104,-9.866666667,2.5
91,-9.866666667,2.5
74,-9.866666667,2.5
74,-9.866666667,2.5
74,-9.866666667,2.5
87,-9.866666667,2.5
89,-9.866666667,2.5
21,-9.866666667,2.5
103,-9.866666667,2.5
57,-9.866666667,2.5
97,-9.866666667,2.5
97,-9.866666667,2.5
97,-9.866666667,2.5
57,-9.866666667,2.5
72,-9.866666667,2.5
77,-9.866666667,2.5
64,-9.866666667,2.5
75,-9.866666667,2.5
75,-9.866666667,2.5
89,-9.866666667,2.5
89,-9.866666667,2.5
89,-9.866666667,2.5
87,-9.866666667,2.5
84,-9.866666667,2.5
74,-9.866666667,2.5
85,-9.866666667,2.5
85,-9.866666667,2.5
81,-9.866666667,2.5
57,-9.866666667,2.5
57,-9.866666667,2.5
53,-9.866666667,2.5
53,-9.866666667,2.5
89,-9.866666667,2.5
89,-9.866666667,2.5
89,-9.866666667,2.5
75,-9.866666667,2.5
75,-9.866666667,2.5
97,-9.866666667,2.5
89,-9.866666667,2.5
89,-9.866666667,2.5
65,-9.866666667,2.5
77,-9.866666667,2.5
21,-9.866666667,2.5
21,-9.866666667,2.5
85,-9.866666667,2.5
89,-9.866666667,2.5
65,-9.866666667,2.5
21,-9.866666667,2.5
69,-9.838333333,15
65,-9.783333333,2
65,-9.783333333,2
72,-9.783333333,2
54,-9.783333333,2
78,-9.783333333,2
89,-9.783333333,2
72,-9.783333333,2
81,-9.783333333,2
89,-9.783333333,2
25,-9.658283333,25
66,-9.646166667,2
67,-9.646166667,30
84,-9.629933333,15
101,-9.625966667,8
74,-9.625966667,8
77,-9.6,16
77,-9.6,8
64,-9.6,8
75,-9.6,12
87,-9.6,5
87,-9.6,5
108,-9.6,9
78,-9.6,18
99,-9.6,6
97,-9.6,5
97,-9.6,5
96,-9.6,10
18,-9.6,26
18,-9.6,26
90,-9.6,5
105,-9.6,5
76,-9.6,12
70,-9.6,5
70,-9.6,5
104,-9.6,26
81,-9.6,26
69,-9.6,10
60,-9.6,12
83,-9.6,8
61,-9.6,18
21,-9.6,16
83,-9.6,5
65,-9.6,5
56,-9.585833333,1
77,-9.583333333,4
64,-9.583333333,8
75,-9.583333333,4
87,-9.583333333,4
87,-9.583333333,4
108,-9.583333333,4
108,-9.583333333,4
85,-9.583333333,15
85,-9.583333333,4
89,-9.583333333,11
89,-9.583333333,4
78,-9.583333333,4
75,-9.583333333,4
99,-9.583333333,4
97,-9.583333333,8
97,-9.583333333,4
97,-9.583333333,4
97,-9.583333333,4
97,-9.583333333,4
97,-9.583333333,4
73,-9.583333333,23
96,-9.583333333,23
18,-9.583333333,23
21,-9.583333333,23
21,-9.583333333,11
90,-9.583333333,4
105,-9.583333333,8
76,-9.583333333,4
68,-9.583333333,4
81,-9.583333333,11
69,-9.583333333,4
60,-9.583333333,4
55,-9.583333333,4
61,-9.583333333,12
61,-9.583333333,4
21,-9.583333333,8
101,-9.574633333,15
77,-9.566666667,4
62,-9.566666667,4
94,-9.566666667,4
64,-9.566666667,4
87,-9.566666667,4
87,-9.566666667,4
108,-9.566666667,4
108,-9.566666667,4
78,-9.566666667,5
53,-9.566666667,24
75,-9.566666667,12
99,-9.566666667,12
99,-9.566666667,4
73,-9.566666667,24
18,-9.566666667,21
18,-9.566666667,21
21,-9.566666667,4
90,-9.566666667,12
105,-9.566666667,12
76,-9.566666667,15
76,-9.566666667,4
20,-9.566666667,26
104,-9.566666667,12
68,-9.566666667,6
84,-9.566666667,14
84,-9.566666667,4
69,-9.566666667,4
60,-9.566666667,4
97,-9.566666667,15
97,-9.566666667,10
83,-9.566666667,12
55,-9.566666667,6
65,-9.566666667,15
53,-9.566666667,10
18,-9.564666667,30
14,-9.564666667,12
106,-9.55,14
77,-9.55,5
77,-9.55,5
77,-9.55,5
72,-9.55,14
64,-9.55,6
74,-9.55,14
57,-9.55,5
75,-9.55,5
75,-9.55,5
87,-9.55,14
87,-9.55,5
87,-9.55,5
108,-9.55,5
108,-9.55,5
58,-9.55,5
85,-9.55,5
85,-9.55,5
89,-9.55,6
78,-9.55,5
53,-9.55,14
75,-9.55,5
95,-9.55,5
99,-9.55,14
99,-9.55,5
99,-9.55,7
97,-9.55,5
73,-9.55,20
96,-9.55,5
96,-9.55,6
18,-9.55,21
21,-9.55,5
21,-9.55,5
21,-9.55,5
21,-9.55,5
90,-9.55,5
105,-9.55,16
98,-9.55,5
98,-9.55,7
76,-9.55,5
104,-9.55,5
104,-9.55,5
68,-9.55,5
68,-9.55,5
68,-9.55,5
80,-9.55,5
81,-9.55,14
81,-9.55,5
84,-9.55,7
69,-9.55,5
69,-9.55,5
60,-9.55,10
60,-9.55,5
60,-9.55,5
71,-9.55,5
103,-9.55,5
92,-9.55,5
83,-9.55,5
21,-9.55,5
91,-9.55,16
61,-9.55,16
88,-9.55,5
67,-9.55,16
77,-9.533333333,4
77,-9.533333333,9
72,-9.533333333,8
72,-9.533333333,6
72,-9.533333333,6
87,-9.533333333,9
58,-9.533333333,4
85,-9.533333333,4
85,-9.533333333,3
53,-9.533333333,4
53,-9.533333333,8
95,-9.533333333,4
96,-9.533333333,4
96,-9.533333333,3
90,-9.533333333,4
2,-9.533333333,9
67,-9.533333333,8
102,-9.533333333,9
102,-9.533333333,9
102,-9.533333333,8
102,-9.533333333,8
98,-9.533333333,4
98,-9.533333333,8
76,-9.533333333,4
76,-9.533333333,3
74,-9.533333333,9
59,-9.533333333,8
104,-9.533333333,9
104,-9.533333333,3
68,-9.533333333,4
68,-9.533333333,4
68,-9.533333333,9
68,-9.533333333,9
80,-9.533333333,4
80,-9.533333333,9
81,-9.533333333,4
81,-9.533333333,3
84,-9.533333333,4
84,-9.533333333,4
84,-9.533333333,8
84,-9.533333333,3
60,-9.533333333,8
60,-9.533333333,8
65,-9.533333333,4
65,-9.533333333,8
65,-9.533333333,8
65,-9.533333333,6
21,-9.533333333,4
36,-9.533333333,8
